Passenger_1_ID,Passenger_2_ID,Number_of_flights_together
6668,8884,4
10363,10372,4
6694,7403,4
6886,7700,4
6886,8566,4
53,8846,4
10412,10476,4
10402,10456,4
10447,10459,4
2653,5249,4
2441,9363,4
1146,9409,4
4249,7799,4
6067,7662,4
4627,9067,4
1490,8714,4
10741,10778,4
10741,10764,4
10709,10776,4
10805,10862,4
10805,10818,4
11124,11127,4
11128,11129,4
11106,11121,4
11106,11164,4
11129,11151,4
11138,11151,4
11135,11150,4
5957,9063,4
4591,9063,4
11311,11331,4
11357,11369,4
544,6652,4
2530,3536,4
2511,9272,4
4092,9758,4
556,8445,4
1164,8475,4
11642,11648,4
8542,10431,4
3612,7713,4
11721,11777,4
8353,11003,4
5299,8595,4
4707,9751,4
2333,11808,4
3850,8228,4
736,1138,4
2479,5209,4
2479,10083,4
728,4121,4
728,7677,4
5031,5530,4
5209,6024,4
4269,10023,4
4188,7076,4
4188,4689,4
2117,4580,4
5016,7809,4
2856,11922,4
2856,11938,4
9383,11408,4
47,4737,4
4675,7271,4
1287,2208,4
9790,11472,4
4802,11275,4
1378,11642,4
4816,9385,4
5116,10097,4
6085,12210,4
12328,12396,4
420,7420,4
7259,8190,4
2408,10509,4
9294,11285,4
3830,10856,4
11171,11897,4
871,7862,4
7068,8427,4
763,12057,4
763,12100,4
763,9712,4
1021,6865,4
7123,10190,4
5136,11046,4
12574,12579,4
12572,12600,4
7175,10989,4
23,10975,4
5002,11450,4
763,9650,4
8466,9421,4
5956,8836,4
1651,2793,4
4272,10847,4
2127,4828,4
2707,9278,4
7877,11544,4
12617,12641,4
363,3997,4
761,2930,4
7724,11225,4
2258,2518,4
11542,11844,4
3078,10591,4
7870,9700,4
7565,8375,4
4275,4784,4
3565,9937,4
798,12648,4
10403,10880,4
3526,4362,4
13534,13583,4
3301,7608,4
613,11527,4
7023,7499,4
8259,11208,4
11041,11509,4
5377,11571,4
6237,12902,4
5058,11088,4
10960,13195,4
3953,10632,4
6882,13235,4
5765,6960,4
7846,11812,4
2844,4433,4
3875,8348,4
8036,12594,4
2437,12508,4
1033,3875,4
7327,10496,4
1753,10767,4
1772,9152,4
10767,12553,4
4070,5240,4
5757,10909,4
1151,13669,4
9627,12273,4
5504,12794,4
9321,10573,4
5414,12080,4
435,8271,4
210,9601,4
3380,9932,4
4234,12170,4
3925,11003,4
6731,8025,4
135,6060,4
1454,6307,4
5368,13232,4
698,11778,4
8013,14075,4
11513,14091,4
7635,13221,4
3880,12486,4
2966,7321,4
2069,2994,4
2349,13204,4
1597,7727,4
712,8552,4
904,2426,4
14209,14266,4
5101,6085,4
2826,3910,4
2987,14018,4
120,2814,4
11416,13276,4
10631,11290,4
6050,7112,4
14650,14691,4
14703,14780,4
831,873,4
801,843,4
801,895,4
849,894,4
1351,1354,4
633,699,4
1126,1183,4
721,1026,4
759,1013,4
730,1013,4
1505,1554,4
1904,1960,4
1957,1986,4
2136,2142,4
2230,2257,4
2285,2294,4
2370,2379,4
2345,2370,4
2420,2490,4
2476,2480,4
2450,2459,4
121,2082,4
2517,2573,4
2543,2548,4
2604,2666,4
2926,2966,4
2911,2917,4
418,1257,4
3134,3154,4
3120,3184,4
1553,2668,4
3543,3596,4
3504,3582,4
1023,3410,4
3754,3794,4
3901,3930,4
3956,3982,4
603,2152,4
292,3167,4
281,3114,4
609,2183,4
610,2576,4
2280,3576,4
2240,3524,4
759,3172,4
218,3444,4
628,3447,4
1001,3122,4
398,1677,4
4335,4350,4
4342,4356,4
83,1368,4
804,3787,4
2222,3537,4
2273,3577,4
2315,2467,4
130,2441,4
1637,3875,4
3896,4598,4
4640,4661,4
4670,4685,4
1444,3152,4
1208,2734,4
1377,3071,4
1367,1818,4
3106,4113,4
4809,4813,4
4830,4888,4
4944,4983,4
2122,3323,4
2075,3523,4
5355,5377,4
5328,5377,4
1387,3654,4
2222,3654,4
941,2924,4
2405,3509,4
755,3698,4
5439,5456,4
5438,5478,4
5402,5414,4
905,4331,4
5639,5648,4
5651,5686,4
5608,5626,4
169,3343,4
1043,3205,4
1043,1971,4
940,1145,4
4297,5370,4
5735,5755,4
5737,5769,4
5720,5737,4
5740,5747,4
5795,5799,4
4166,4330,4
1911,5080,4
2575,3472,4
1884,4972,4
1649,3415,4
727,2635,4
1350,3943,4
5933,5958,4
5941,5946,4
3260,4148,4
4314,5127,4
6061,6093,4
6068,6099,4
6051,6053,4
6236,6286,4
5792,5927,4
1034,5701,4
1046,4346,4
3404,5422,4
1617,6027,4
2259,6402,4
2775,3937,4
2775,5055,4
1108,5042,4
391,5055,4
7051,7068,4
7410,7485,4
7638,7671,4
4492,7663,4
2909,7381,4
670,7312,4
1182,2450,4
844,2260,4
8121,8181,4
2700,8307,4
2633,4869,4
394,1624,4
157,6160,4
888,2988,4
2482,4896,4
5798,6864,4
5798,6885,4
6016,6858,4
5706,6824,4
6075,6847,4
6069,6830,4
3576,5771,4
4607,5724,4
6469,6833,4
2773,6858,4
1865,6858,4
2759,6830,4
3545,7350,4
1144,5226,4
8984,9000,4
8984,8995,4
8948,8984,4
2437,6747,4
2285,7550,4
3295,8042,4
3937,8656,4
3124,8692,4
4779,5243,4
629,1938,4
5700,8283,4
9026,9057,4
9078,9099,4
9002,9037,4
2723,4483,4
534,5984,4
272,8837,4
3905,5764,4
3735,6707,4
4389,8241,4
1169,8241,4
451,6052,4
5590,8073,4
3177,4395,4
4983,8403,4
340,7612,4
364,6372,4
4761,5867,4
1223,6931,4
1095,2723,4
3180,6475,4
9650,9665,4
8398,9268,4
432,3043,4
2294,9119,4
8893,9243,4
10054,10085,4
5109,7640,4
9532,9920,4
4860,9622,4
3844,5683,4
6729,8884,4
2516,5775,4
2234,6741,4
2201,3536,4
1641,10397,4
5737,10322,4
7662,10332,4
10402,10412,4
10430,10482,4
10473,10498,4
10434,10482,4
10432,10500,4
8014,9453,4
2550,7039,4
173,5683,4
2973,10396,4
3608,8294,4
7692,8807,4
315,10110,4
3588,8078,4
10753,10796,4
10785,10791,4
10843,10873,4
11104,11107,4
11175,11178,4
11128,11176,4
11130,11132,4
11130,11161,4
11108,11151,4
11108,11161,4
11111,11145,4
11141,11148,4
11158,11173,4
11131,11199,4
11131,11141,4
4253,7433,4
3573,9529,4
1343,4650,4
3616,11296,4
783,4591,4
2336,10753,4
148,10701,4
11382,11387,4
11370,11395,4
2715,8358,4
1791,5665,4
8714,10661,4
3243,10697,4
3802,10509,4
11522,11565,4
5734,10975,4
8399,9513,4
8196,8687,4
9267,10818,4
1044,11863,4
8299,10900,4
4337,6548,4
1670,9659,4
210,7579,4
614,4121,4
664,4712,4
11478,11987,4
12077,12091,4
6522,10394,4
7162,9758,4
3880,8584,4
11107,11897,4
1424,9629,4
9114,9723,4
540,3839,4
9997,10376,4
1900,8947,4
1900,3032,4
5058,9500,4
2000,11817,4
2000,10764,4
10778,11871,4
5096,7844,4
8574,11898,4
4451,9951,4
8851,11880,4
10310,11883,4
8030,11871,4
7393,10640,4
2458,6471,4
366,10104,4
2171,2276,4
2171,9829,4
2225,6532,4
6205,10572,4
3021,4010,4
873,5997,4
3080,10238,4
5587,11886,4
4732,6236,4
7832,8541,4
5982,6860,4
4572,9357,4
1129,11897,4
5411,9512,4
9798,10050,4
1555,4903,4
7319,11014,4
1225,12113,4
739,9472,4
10149,10731,4
707,10837,4
5136,11561,4
9623,12069,4
4227,11046,4
11142,11909,4
8981,9650,4
6972,7975,4
5046,10847,4
2258,7812,4
998,5417,4
271,11521,4
9238,9577,4
972,3239,4
11613,12938,4
4953,6060,4
798,7395,4
4538,9816,4
13607,13613,4
13657,13671,4
1583,3847,4
2522,5416,4
6718,11510,4
1424,10554,4
13734,13777,4
7612,10960,4
7987,13552,4
2204,13462,4
10573,13217,4
8967,12192,4
3431,4980,4
4293,11728,4
5483,12298,4
3466,7499,4
1083,2717,4
5237,10595,4
4580,6342,4
6155,10653,4
3875,10767,4
4972,12389,4
7508,10496,4
5054,5513,4
3663,11379,4
5046,9505,4
9369,13557,4
3128,7226,4
6666,8837,4
2158,3608,4
9665,13232,4
8025,8821,4
4771,7059,4
9636,12477,4
3690,11394,4
5371,12981,4
11571,11872,4
3319,4685,4
712,3319,4
712,2069,4
1597,9781,4
183,9101,4
12323,13163,4
7684,9532,4
1454,9532,4
5081,14094,4
6382,7280,4
1460,1992,4
14739,14744,4
14767,14781,4
14727,14782,4
14776,14796,4
15167,15179,4
15114,15179,4
15115,15193,4
1740,15186,4
79,9944,4
23,92,4
171,182,4
253,300,4
243,299,4
262,285,4
602,655,4
946,984,4
376,1072,4
708,718,4
385,712,4
354,716,4
752,1031,4
325,1295,4
333,1047,4
1537,1595,4
1551,1572,4
1807,1821,4
1964,1968,4
1927,1972,4
1936,1958,4
1933,1991,4
1917,1990,4
2135,2158,4
2162,2179,4
2109,2140,4
2225,2254,4
2245,2277,4
2275,2292,4
2470,2474,4
2430,2500,4
2617,2691,4
2901,2965,4
3260,3273,4
682,3149,4
256,3137,4
3446,3471,4
3438,3490,4
1589,2681,4
1561,2697,4
1223,1587,4
3504,3598,4
3509,3586,4
3524,3593,4
2109,3135,4
3805,3871,4
3919,3957,4
3955,3966,4
3955,3980,4
3902,3968,4
4019,4032,4
4061,4084,4
4030,4034,4
1114,1468,4
215,2570,4
2568,3180,4
490,3180,4
1205,3120,4
1352,2955,4
916,1356,4
1310,2969,4
211,1576,4
888,3791,4
4021,4312,4
2225,3560,4
2236,3563,4
4449,4460,4
2038,3663,4
4608,4633,4
4643,4657,4
979,1813,4
3370,4038,4
3177,3301,4
4747,4779,4
4726,4742,4
173,3604,4
173,3615,4
2390,3609,4
4884,4891,4
4846,4872,4
5101,5108,4
2262,2496,4
2325,2924,4
941,3675,4
988,2458,4
1321,2928,4
3871,5370,4
749,827,4
5448,5451,4
5435,5490,4
5408,5421,4
5410,5443,4
5543,5571,4
5668,5699,4
5650,5665,4
5605,5613,4
4353,5496,4
56,1976,4
1430,4219,4
5730,5734,4
5702,5716,4
5717,5722,4
5812,5841,4
631,1538,4
2728,4947,4
624,1261,4
2998,5143,4
226,1528,4
5913,5994,4
5928,5980,4
5953,5964,4
5903,5956,4
6007,6042,4
6345,6377,4
2625,3989,4
2780,5792,4
516,1111,4
6409,6453,4
3920,4945,4
1046,5450,4
4554,4967,4
4542,5420,4
2596,4945,4
3991,5467,4
5055,5455,4
1538,4903,4
3937,5084,4
1046,4647,4
2848,5467,4
7336,7384,4
170,618,4
2425,3260,4
3307,3599,4
2825,4010,4
578,1447,4
7814,7843,4
7811,7813,4
7849,7891,4
7827,7859,4
7919,7961,4
3312,5944,4
4399,6823,4
8374,8399,4
392,4590,4
2328,5536,4
2926,7870,4
2591,3191,4
2528,7671,4
157,5866,4
2492,2786,4
4360,7167,4
896,3436,4
2797,7162,4
7843,8328,4
1467,4536,4
4125,4896,4
5993,6897,4
5993,6824,4
5798,6077,4
1817,4316,4
1619,6001,4
6408,6855,4
5724,6809,4
5977,6854,4
4607,6880,4
5954,6075,4
2294,6408,4
6469,6844,4
1865,5769,4
4481,4969,4
2759,5769,4
1884,6830,4
1884,6889,4
378,6446,4
6932,7410,4
2227,7437,4
3260,7733,4
6879,7740,4
8216,8353,4
8721,8792,4
966,5015,4
625,4550,4
3330,3898,4
1432,3855,4
8958,8973,4
8917,8933,4
3670,8497,4
254,8671,4
3147,3609,4
4742,5286,4
2068,5007,4
7705,8321,4
9053,9074,4
4384,6565,4
2026,7814,4
760,2660,4
3975,8121,4
5764,8519,4
5347,8727,4
6745,7082,4
6750,7868,4
3292,5513,4
4035,5513,4
9212,9278,4
9204,9210,4
451,1244,4
6823,8007,4
9394,9400,4
756,3172,4
2018,2723,4
4483,8121,4
9611,9613,4
9656,9684,4
5560,9586,4
3754,8793,4
67,8788,4
10008,10050,4
7508,8545,4
3297,3772,4
5198,6668,4
745,9356,4
5137,9969,4
300,9640,4
5683,9660,4
5572,9693,4
622,9664,4
2504,9713,4
186,2505,4
8350,9968,4
4713,8390,4
10205,10214,4
1163,5966,4
10352,10357,4
6730,10115,4
16,8572,4
1824,9453,4
2625,3418,4
4850,8441,4
5007,9935,4
1321,8024,4
2960,10384,4
10456,10480,4
10439,10476,4
10451,10483,4
10448,10464,4
564,8474,4
6447,7768,4
10554,10574,4
10558,10569,4
7896,10377,4
1917,5423,4
5662,9809,4
9684,10025,4
528,2033,4
6176,7833,4
1020,3640,4
10756,10766,4
10742,10785,4
10706,10753,4
10778,10786,4
10837,10899,4
11169,11193,4
11128,11156,4
11118,11158,4
11130,11131,4
11130,11160,4
11127,11141,4
11164,11175,4
11150,11176,4
11122,11124,4
11102,11121,4
1520,10914,4
1246,4591,4
1246,4496,4
1246,11296,4
932,9063,4
4359,11296,4
2910,7089,4
9744,10409,4
1342,4293,4
3243,6529,4
2581,4778,4
942,6541,4
2811,3807,4
211,3937,4
2212,9460,4
2261,7448,4
515,6575,4
5299,8399,4
3367,10900,4
5132,10058,4
5132,5696,4
1762,9659,4
1041,4823,4
2117,6053,4
5016,6024,4
4802,10612,4
10758,11972,4
11420,11721,4
7718,9303,4
7677,10394,4
8827,10037,4
6827,10819,4
1413,3367,4
9068,10535,4
3867,8128,4
1024,7507,4
4165,7636,4
4444,6807,4
7810,10841,4
1056,10719,4
6777,11871,4
7844,11883,4
1747,8653,4
2146,11796,4
8036,12210,4
2851,8735,4
8539,11592,4
8078,10104,4
689,4181,4
10180,11061,4
10243,10604,4
293,4484,4
2097,2408,4
760,3959,4
3985,6777,4
6136,11680,4
134,8042,4
3491,7585,4
3902,9523,4
6143,12173,4
2221,12088,4
12508,12557,4
12576,12583,4
2155,2529,4
3545,6805,4
4927,10720,4
45,10315,4
1739,6523,4
86,2690,4
482,10559,4
4147,6006,4
12764,12772,4
4930,5998,4
2244,9696,4
9238,11559,4
697,8871,4
5136,12809,4
420,12083,4
1200,2610,4
13268,13579,4
9441,10435,4
3572,7489,4
13771,13795,4
9366,12244,4
3030,5643,4
9926,10032,4
1801,5246,4
5635,9017,4
3431,8218,4
6332,9890,4
6036,13839,4
6138,10760,4
1829,3615,4
7451,8036,4
3041,7327,4
4234,13657,4
5802,11613,4
435,10908,4
3851,12001,4
5260,10458,4
2717,10591,4
14082,14090,4
14055,14071,4
14014,14021,4
5164,11003,4
6903,12594,4
6141,11212,4
1132,3624,4
4204,9156,4
1151,8258,4
7544,13541,4
5681,7533,4
7099,10605,4
4827,5380,4
1539,10685,4
1138,11834,4
10653,11192,4
2251,4370,4
42,5754,4
712,5007,4
9540,13163,4
7712,10214,4
5480,13232,4
1850,8961,4
9688,14071,4
2561,14055,4
14760,14762,4
14714,14779,4
14731,14756,4
14771,14781,4
15056,15070,4
15121,15146,4
15130,15158,4
15113,15173,4
22,47,4
805,884,4
816,885,4
916,917,4
906,919,4
1149,1180,4
341,1026,4
355,1045,4
1204,1253,4
1271,1295,4
1366,1378,4
315,1007,4
334,1051,4
1223,1230,4
313,773,4
758,1043,4
360,759,4
376,750,4
701,1013,4
1589,1599,4
1867,1878,4
1865,1867,4
1942,1969,4
1910,1981,4
1930,1968,4
1937,1990,4
1902,1990,4
2111,2129,4
2181,2190,4
2119,2131,4
2137,2187,4
2173,2181,4
2129,2165,4
2136,2190,4
2201,2275,4
2317,2356,4
2452,2500,4
2413,2500,4
187,2326,4
2912,2925,4
2901,2916,4
3175,3191,4
3175,3186,4
3157,3199,4
232,695,4
369,2667,4
3529,3552,4
3607,3653,4
3770,3794,4
3902,3945,4
3952,3999,4
3929,3971,4
4002,4035,4
4040,4061,4
295,3167,4
2183,3195,4
443,3123,4
248,2600,4
490,2567,4
274,2573,4
2521,3123,4
482,1636,4
1228,3908,4
369,3966,4
2681,3966,4
1561,3955,4
2246,3532,4
2244,3513,4
86,184,4
679,3405,4
4304,4363,4
4370,4386,4
939,1311,4
2235,3550,4
4460,4493,4
2436,3663,4
4040,4384,4
4627,4671,4
4617,4665,4
1464,2816,4
1424,4161,4
3312,4089,4
139,3604,4
4840,4883,4
4915,4950,4
1263,2277,4
1413,4178,4
5010,5095,4
5146,5171,4
941,2407,4
988,3536,4
2498,2924,4
1343,3563,4
4551,5303,4
774,3482,4
686,1788,4
5410,5464,4
5451,5478,4
5438,5486,4
2710,5008,4
2021,3205,4
3690,4319,4
3343,5156,4
43,878,4
852,2901,4
229,5076,4
5746,5767,4
5731,5788,4
5786,5791,4
1451,4638,4
4609,4919,4
4609,4950,4
2781,4991,4
624,1537,4
344,3999,4
1528,3957,4
5944,5996,4
5942,5972,4
5948,5976,4
5912,5944,4
3148,5865,4
2780,5793,4
1608,5946,4
1106,4058,4
92,1938,4
248,6095,4
5431,6059,4
3937,4945,4
3404,3940,4
443,3492,4
2509,3963,4
3991,6027,4
2092,2382,4
6726,6739,4
5605,6163,4
1819,3991,4
4205,5467,4
3184,4295,4
631,5450,4
6956,6983,4
7055,7074,4
7006,7042,4
7302,7394,4
7450,7487,4
7410,7431,4
5758,5907,4
1509,2159,4
350,2982,4
1636,5770,4
7701,7710,4
4407,5768,4
7827,7851,4
844,2062,4
652,4223,4
7711,8353,4
683,7120,4
8501,8545,4
394,3101,4
5303,7175,4
3171,4278,4
6016,6817,4
1817,6833,4
4373,4990,4
5977,6064,4
477,6824,4
3544,6878,4
3544,6830,4
5744,6858,4
2993,6878,4
5481,6469,4
5788,6827,4
6049,6829,4
5734,6071,4
5491,6830,4
4481,6069,4
6047,6880,4
1884,6408,4
6446,8047,4
253,2550,4
4916,7430,4
4916,7410,4
869,6931,4
1182,8216,4
3093,4072,4
7623,7853,4
273,7433,4
4035,4468,4
8826,8835,4
5350,6532,4
6931,7111,4
1436,2905,4
4502,8109,4
3021,8109,4
757,1796,4
2642,5279,4
1933,2290,4
9007,9014,4
9022,9057,4
9011,9090,4
1956,4483,4
2446,8230,4
756,8213,4
4178,6475,4
2926,6786,4
5566,7039,4
1244,5787,4
732,4700,4
5795,6052,4
1413,1998,4
2982,6208,4
3743,7034,4
432,5543,4
3466,5515,4
875,8993,4
9330,9384,4
9382,9400,4
9386,9394,4
1641,6805,4
3432,5109,4
4404,8836,4
9911,9917,4
3730,7661,4
537,8922,4
5198,6622,4
7253,8624,4
258,9940,4
4546,9989,4
4076,4933,4
300,7131,4
5635,8261,4
1982,9640,4
1982,8824,4
4553,9640,4
6776,9624,4
6668,9682,4
2231,4391,4
6570,7834,4
6896,8197,4
5058,6474,4
2773,3608,4
1163,6896,4
6878,8614,4
3998,6478,4
10357,10371,4
6730,6831,4
6447,7298,4
4109,5911,4
5081,9977,4
9324,9983,4
10452,10454,4
10469,10473,4
2653,9418,4
10509,10516,4
7896,10368,4
6067,6750,4
6741,9822,4
10710,10772,4
10718,10779,4
10703,10767,4
7582,9688,4
534,2250,4
11165,11183,4
11111,11191,4
11111,11148,4
11115,11118,4
11135,11156,4
11110,11125,4
4226,7433,4
1343,9621,4
8262,10799,4
2024,10727,4
148,10795,4
11434,11473,4
4715,10368,4
3937,9231,4
7934,10994,4
3112,9757,4
10128,10850,4
5055,7349,4
942,9513,4
4567,9824,4
6523,7582,4
6507,9688,4
11869,11884,4
11807,11835,4
1562,8149,4
7846,11006,4
4632,10899,4
1254,8299,4
1097,3416,4
3367,3880,4
237,6548,4
4823,7706,4
1404,4269,4
1138,4318,4
863,10016,4
1762,4364,4
210,371,4
400,736,4
2174,4010,4
3432,10083,4
1283,2489,4
2532,7677,4
3214,10465,4
3117,6310,4
421,1820,4
2138,2514,4
1528,10460,4
2544,10819,4
5533,9977,4
2100,3837,4
680,7850,4
637,9955,4
3963,7881,4
7801,11914,4
870,3802,4
1056,7560,4
582,8163,4
4451,4945,4
793,871,4
1858,11711,4
9019,10316,4
4816,8128,4
4675,9385,4
5653,6208,4
2062,10024,4
7910,9955,4
7510,11221,4
4737,9395,4
8078,9294,4
1418,3133,4
1016,7481,4
6570,7481,4
1009,5702,4
12409,12440,4
6205,10394,4
1383,8562,4
4170,8835,4
1687,2049,4
2412,5997,4
9232,10250,4
5080,12371,4
3660,5395,4
393,5755,4
3896,10731,4
1558,5175,4
10432,11376,4
360,11784,4
7007,9712,4
11267,11767,4
3336,7376,4
420,3993,4
871,2378,4
871,11535,4
12559,12598,4
12508,12586,4
10683,11456,4
1631,11662,4
687,10552,4
3356,8290,4
5643,11050,4
3665,10741,4
4272,10315,4
4059,4272,4
10440,12298,4
10467,12335,4
5463,8566,4
859,12355,4
9600,11514,4
9714,11812,4
12173,12859,4
8679,10044,4
3524,8329,4
2548,6045,4
10196,10454,4
3658,10403,4
13477,13487,4
13536,13567,4
12634,13405,4
12667,13440,4
950,8579,4
5982,10024,4
524,3180,4
5857,8682,4
5072,6072,4
1002,10784,4
481,12097,4
3512,11812,4
13714,13792,4
7823,11756,4
4939,8551,4
5757,8223,4
10632,12248,4
8223,10632,4
4989,9280,4
9532,12299,4
3317,11070,4
4822,5259,4
7825,8732,4
4070,11593,4
8348,11527,4
637,13384,4
3702,12284,4
276,11559,4
2204,12284,4
9369,10573,4
637,9033,4
210,3549,4
2125,9507,4
2206,5668,4
2740,3572,4
1624,3128,4
3847,13916,4
2713,9856,4
1972,14011,4
4827,10585,4
3488,5175,4
7085,11192,4
2826,7433,4
2069,8057,4
2292,8383,4
2112,5101,4
2548,13163,4
2467,4740,4
1688,5693,4
4166,10214,4
1,2658,4
9890,11353,4
8243,10652,4
9688,11282,4
14703,14725,4
14701,14725,4
14770,14780,4
14720,14767,4
14744,14780,4
14705,14757,4
106,139,4
509,549,4
521,525,4
670,698,4
605,611,4
837,868,4
354,1035,4
354,733,4
368,764,4
1961,1976,4
1922,1945,4
1922,1962,4
1989,1991,4
2158,2160,4
2136,2141,4
2136,2158,4
2214,2256,4
2235,2241,4
2460,2492,4
2414,2463,4
2455,2487,4
2668,2697,4
2742,2767,4
2933,2954,4
3122,3172,4
3149,3152,4
3426,3447,4
3471,3493,4
3543,3581,4
3563,3586,4
716,3490,4
3919,3941,4
4025,4035,4
4037,4083,4
4075,4078,4
292,3159,4
4139,4178,4
606,2539,4
293,1693,4
64,184,4
4222,4248,4
4227,4237,4
4248,4271,4
760,2186,4
4309,4380,4
928,2906,4
211,2655,4
4455,4458,4
4466,4491,4
1240,4521,4
4645,4690,4
1074,1439,4
358,993,4
2457,3643,4
4815,4893,4
4807,4815,4
4809,4884,4
4947,4988,4
409,2676,4
2310,4444,4
1824,4490,4
5067,5096,4
2072,2288,4
5321,5382,4
2335,2928,4
988,1313,4
3839,5390,4
755,1343,4
1706,3181,4
5490,5495,4
5468,5477,4
5464,5467,4
5410,5471,4
5491,5495,4
5438,5451,4
5466,5494,4
3974,5319,4
4626,5019,4
962,4057,4
5663,5684,4
4017,5463,4
852,2910,4
4248,5026,4
5711,5743,4
5718,5764,4
5718,5722,4
5706,5800,4
675,3470,4
362,2229,4
4874,5343,4
738,3794,4
2488,3493,4
1261,1649,4
2586,2700,4
5926,5970,4
5959,5961,4
5930,5985,4
1994,5127,4
6316,6339,4
2869,5718,4
3015,5927,4
3937,4967,4
3861,4523,4
1692,4523,4
1651,2509,4
2509,4552,4
4914,5422,4
6540,6598,4
6561,6594,4
6724,6798,4
5084,6027,4
1108,4285,4
2560,5082,4
443,4300,4
1476,4903,4
6956,6981,4
7204,7246,4
2620,4814,4
4355,5095,4
5100,5841,4
2075,5310,4
1963,5048,4
479,4888,4
494,5952,4
3642,5922,4
4237,4971,4
3565,4803,4
5944,7603,4
1189,3041,4
2026,2462,4
7151,7590,4
4536,7192,4
5819,7029,4
3695,7435,4
324,4969,4
5798,6896,4
5706,6001,4
5964,6878,4
438,6872,4
3576,6848,4
6039,6814,4
1865,5964,4
5734,6839,4
5734,6833,4
4969,5966,4
4412,6848,4
1884,3120,4
3177,7544,4
2575,5707,4
7082,7832,4
8721,8722,4
901,5442,4
3855,7601,4
8973,8986,4
8914,8956,4
8914,8993,4
8935,8963,4
3734,7111,4
757,5404,4
4497,7318,4
4798,7645,4
1701,1811,4
1701,4779,4
4113,5247,4
3348,6166,4
5873,6584,4
117,1337,4
6862,8314,4
1143,8121,4
2516,5645,4
6703,8353,4
3735,6796,4
3220,9064,4
8019,8241,4
8249,9015,4
451,6876,4
5490,5819,4
5037,5404,4
4764,6930,4
364,4247,4
9342,9386,4
9332,9353,4
6565,8517,4
9434,9443,4
6834,8995,4
340,494,4
9684,9696,4
9752,9774,4
9859,9868,4
9914,9955,4
529,3718,4
1338,6622,4
5482,6020,4
5509,5819,4
3503,6020,4
745,3021,4
300,9665,4
5383,9676,4
1498,9636,4
6776,9679,4
6776,9618,4
4270,9679,4
9710,9906,4
1434,3002,4
9386,10042,4
6857,8884,4
4274,6741,4
816,4401,4
3468,3921,4
9205,9980,4
8552,10046,4
7298,8037,4
2656,9522,4
10428,10476,4
10407,10434,4
10408,10422,4
10439,10440,4
10449,10457,4
1089,2720,4
2611,7020,4
1652,3850,4
7220,10373,4
10541,10586,4
10643,10683,4
7023,8120,4
4606,9903,4
1173,7726,4
9098,10396,4
4177,8658,4
2518,6453,4
5396,8685,4
4846,8197,4
10742,10796,4
10718,10795,4
10720,10776,4
10705,10714,4
3216,10539,4
11008,11054,4
11108,11200,4
11127,11196,4
11142,11175,4
11115,11156,4
11198,11200,4
11137,11190,4
11157,11164,4
11136,11157,4
2378,8964,4
3616,11272,4
497,10709,4
10967,11056,4
662,9709,4
9757,10697,4
3677,7998,4
6166,10726,4
10334,11359,4
544,11355,4
11838,11896,4
11807,11834,4
2196,8542,4
3955,10453,4
1097,10833,4
3364,4601,4
4823,10083,4
4337,7677,4
3851,4217,4
3851,6024,4
1762,10017,4
1041,2503,4
2108,7579,4
614,4689,4
8424,10017,4
728,6987,4
1283,4188,4
7076,8912,4
2117,4010,4
2117,4188,4
2117,6987,4
4787,4814,4
47,6286,4
7902,10085,4
1321,8877,4
8128,11400,4
7881,11221,4
3963,4827,4
1142,6086,4
1142,4792,4
9063,11919,4
1631,10465,4
6807,8197,4
2000,8406,4
4945,7837,4
3361,8163,4
6464,10714,4
6777,11880,4
10702,11880,4
582,10778,4
9076,10722,4
1041,7364,4
1673,7902,4
7881,8368,4
628,9359,4
628,11280,4
6114,8128,4
6114,10024,4
7520,11719,4
12317,12361,4
10104,12243,4
4242,9957,4
6570,7446,4
1431,9833,4
10354,12358,4
3191,5395,4
1041,7187,4
1845,9822,4
4735,8539,4
6385,10104,4
134,9798,4
4524,8400,4
9749,11757,4
12568,12590,4
7427,12233,4
2941,3665,4
4551,7720,4
7358,7720,4
2690,5980,4
10440,12377,4
4190,6585,4
5120,7724,4
5380,5996,4
6509,9394,4
12902,12939,4
12945,12981,4
4917,12323,4
1113,12648,4
13249,13261,4
13235,13277,4
8206,9474,4
9661,11571,4
9256,12326,4
13710,13754,4
8106,10857,4
4692,13536,4
1004,2200,4
5332,8017,4
6960,13898,4
9919,13160,4
9919,11070,4
3597,7825,4
1033,12586,4
1064,11527,4
9805,13471,4
3662,12780,4
998,1466,4
4037,9856,4
8258,9217,4
3405,9856,4
4827,9610,4
14051,14076,4
338,7226,4
9035,9355,4
8348,13627,4
2536,13251,4
6437,12840,4
12813,14053,4
3179,8642,4
6981,14039,4
1826,7593,4
8195,13253,4
7395,11880,4
2994,11587,4
1769,2106,4
42,6067,4
5007,7194,4
3897,6591,4
7194,8446,4
10938,13249,4
2467,10918,4
7064,9300,4
6307,8091,4
8271,8961,4
8271,9890,4
1850,9890,4
11282,14070,4
14629,14639,4
14701,14780,4
14727,14778,4
745,796,4
784,789,4
804,850,4
938,992,4
1036,1084,4
1092,1100,4
354,1043,4
1250,1272,4
1413,1430,4
1417,1434,4
101,175,4
202,225,4
309,1044,4
739,1025,4
1810,1828,4
1973,1997,4
1951,1975,4
1905,1947,4
2144,2162,4
2130,2160,4
2111,2155,4
